manifest_id,cohort,seed,domain,domain_label,value_head,rq_scope,task_type,stage,variant,architecture,teacher,source_checkpoint_ref,supervised_lr,max_epochs,original_training_set,estimator,puct,tree_sampling,anchor,width,iterations,workers,jpddl_heap,cpus,memory,time_limit,instance_timeout,completion_mode,dependency_ref,checkpoint_selection,status,notes,source_training_job_id,snapshot_epoch,analysis_roles
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0055,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0055,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_6_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 55,20595752,55,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0060,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0060,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_11_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 60,20595752,60,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0065,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0065,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_16_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 65,20595752,65,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0070,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_21_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 70,20595752,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0075,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_26_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 75,20595752,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0080,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_31_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 80,20595752,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0085,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_36_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 85,20595752,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0090,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_41_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 90,20595752,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_46_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 95,20595752,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a3-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:56.933224/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_50_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595752; cumulative epoch 99,20595752,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0070,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_4_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 70,20595753,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0075,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_9_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 75,20595753,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0080,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_14_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 80,20595753,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0085,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_19_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 85,20595753,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0090,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_24_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 90,20595753,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_29_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 95,20595753,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a10-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:08:53.908513/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914022-2fc32f3/snapshots/snapshot_33_1.0000",0.0003,100,True,0.5,0.1,0,10,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a10-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595753; cumulative epoch 99,20595753,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a30-stage2-train-policy-e0075,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:09:10.013004/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_0_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595754; cumulative epoch 75,20595754,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a30-stage2-train-policy-e0080,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:09:10.013004/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_5_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595754; cumulative epoch 80,20595754,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a30-stage2-train-policy-e0085,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:09:10.013004/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_10_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595754; cumulative epoch 85,20595754,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-delivery-off-1963100312-a30-stage2-train-policy-e0090,completed-domains-anchor-tuning,1963100312,delivery,Delivery,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.delivery_mcts,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-26T17:09:10.013004/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04914023-2fc32f3/snapshots/snapshot_15_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-delivery-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595754; cumulative epoch 90,20595754,90,cd4_stage2_anchor_tuning_policy_curve
